Temperature,Humidity,Heart_rate,Swim_angle,Label
34,330,68,362,Abnormal Swim-Angle
34,375,65,210,Normal
39,400,72,268,Abnormal Temperature
35,398,70,322,Abnormal Swim-Angle
28,500,72,225,Abnormal Humidity
34,306,71,261,Normal
34,394,75,228,Abnormal Heart-Rate
35,457,70,201,Abnormal Humidity
35,328,69,253,Normal
34,315,70,297,Normal
30,331,82,238,Abnormal Heart-Rate
35,433,72,214,Abnormal Humidity
29,356,70,395,Abnormal Swim-Angle
29,331,66,241,Normal
33,419,70,227,Abnormal Humidity
31,400,71,293,Normal
35,313,75,275,Abnormal Heart-Rate
28,434,72,261,Abnormal Humidity
30,358,69,387,Abnormal Swim-Angle
30,384,68,377,Abnormal Swim-Angle
29,348,74,208,Abnormal Heart-Rate
35,395,66,284,Abnormal Temperature
34,476,66,214,Abnormal Humidity
30,303,67,235,Normal
34,387,72,319,Abnormal Swim-Angle
42,325,67,280,Abnormal Temperature
32,413,66,237,Abnormal Humidity
29,328,80,299,Abnormal Heart-Rate
42,355,65,281,Abnormal Temperature
29,394,66,256,Normal
35,334,77,212,Abnormal Heart-Rate
35,340,77,262,Abnormal Heart-Rate
33,379,78,203,Abnormal Heart-Rate
28,342,80,200,Abnormal Heart-Rate
34,377,67,277,Normal
30,458,67,238,Abnormal Humidity
39,329,69,208,Abnormal Temperature
30,388,85,212,Abnormal Heart-Rate
29,455,67,291,Abnormal Humidity
29,398,65,227,Normal
28,304,71,369,Abnormal Swim-Angle
29,344,71,283,Normal
36,336,69,267,Abnormal Temperature
37,329,70,256,Abnormal Temperature
31,308,82,264,Abnormal Heart-Rate
31,305,66,270,Normal
34,391,72,289,Normal
34,400,70,230,Abnormal Humidity
28,365,68,375,Abnormal Swim-Angle
34,417,65,208,Abnormal Humidity
42,389,72,265,Abnormal Temperature
28,482,72,214,Abnormal Humidity
35,389,72,213,Normal
29,324,68,297,Normal
30,370,72,209,Normal
33,306,80,283,Abnormal Heart-Rate
32,447,68,210,Abnormal Humidity
35,367,67,297,Abnormal Temperature
33,355,70,369,Abnormal Swim-Angle
30,434,66,236,Abnormal Humidity
32,374,69,320,Abnormal Swim-Angle
35,392,70,258,Normal
35,316,67,287,Normal
42,361,68,277,Abnormal Temperature
32,409,69,274,Abnormal Humidity
29,364,68,396,Abnormal Swim-Angle
30,354,68,384,Abnormal Swim-Angle
30,430,72,288,Abnormal Humidity
35,345,74,225,Abnormal Heart-Rate
31,422,65,287,Abnormal Humidity
35,385,70,316,Abnormal Swim-Angle
29,324,70,373,Abnormal Swim-Angle
31,344,67,294,Normal
35,356,67,213,Abnormal Temperature
32,454,67,209,Abnormal Humidity
28,311,70,365,Abnormal Swim-Angle
35,370,72,274,Abnormal Temperature
33,347,69,383,Abnormal Swim-Angle
41,384,68,265,Abnormal Temperature
30,307,71,369,Abnormal Swim-Angle
40,347,66,295,Abnormal Temperature
34,389,68,372,Abnormal Swim-Angle
37,394,70,209,Abnormal Temperature
35,400,68,400,Abnormal Swim-Angle
35,367,71,366,Abnormal Swim-Angle
40,329,67,252,Abnormal Temperature
30,347,71,353,Abnormal Swim-Angle
40,358,69,297,Abnormal Temperature
29,380,71,361,Abnormal Swim-Angle
28,348,68,392,Abnormal Swim-Angle
29,313,71,375,Abnormal Swim-Angle
30,378,69,384,Abnormal Swim-Angle
34,373,66,270,Normal
32,499,67,215,Abnormal Humidity
33,465,70,280,Abnormal Humidity
34,380,70,316,Abnormal Swim-Angle
33,434,70,282,Abnormal Humidity
33,484,65,261,Abnormal Humidity
35,342,79,291,Abnormal Heart-Rate
36,343,70,215,Abnormal Temperature
32,321,69,328,Abnormal Swim-Angle
30,452,67,205,Abnormal Humidity
28,480,65,228,Abnormal Humidity
39,355,70,225,Abnormal Temperature
34,400,72,257,Abnormal Humidity
34,446,65,209,Abnormal Humidity
35,330,65,270,Abnormal Temperature
34,367,66,275,Normal
36,315,71,207,Abnormal Temperature
33,376,82,286,Abnormal Heart-Rate
42,347,65,285,Abnormal Temperature
30,494,65,253,Abnormal Humidity
32,335,78,267,Abnormal Heart-Rate
30,385,70,321,Abnormal Swim-Angle
32,434,66,204,Abnormal Humidity
32,424,67,293,Abnormal Humidity
31,320,68,381,Abnormal Swim-Angle
33,357,72,381,Abnormal Swim-Angle
32,400,67,279,Normal
29,395,75,282,Abnormal Heart-Rate
34,349,72,329,Abnormal Swim-Angle
36,390,71,221,Abnormal Temperature
30,429,67,229,Abnormal Humidity
34,327,72,341,Abnormal Swim-Angle
31,399,82,271,Abnormal Heart-Rate
29,368,80,251,Abnormal Heart-Rate
30,373,85,288,Abnormal Heart-Rate
33,329,83,228,Abnormal Heart-Rate
31,488,72,221,Abnormal Humidity
30,346,71,278,Normal
31,446,72,252,Abnormal Humidity
30,360,66,234,Normal
33,359,82,203,Abnormal Heart-Rate
32,383,67,213,Normal
31,473,66,236,Abnormal Humidity
34,328,79,219,Abnormal Heart-Rate
30,319,68,283,Normal
35,330,66,298,Normal
29,318,68,344,Abnormal Swim-Angle
33,361,71,297,Normal
35,441,71,249,Abnormal Humidity
31,341,72,365,Abnormal Swim-Angle
35,394,71,298,Abnormal Temperature
36,368,71,249,Abnormal Temperature
36,364,70,201,Abnormal Temperature
42,394,65,241,Abnormal Temperature
28,456,71,202,Abnormal Humidity
29,330,78,202,Abnormal Heart-Rate
32,329,65,247,Normal
35,321,65,236,Normal
30,383,70,315,Abnormal Swim-Angle
38,314,66,221,Abnormal Temperature
30,437,68,245,Abnormal Humidity
34,448,68,240,Abnormal Humidity
31,322,82,292,Abnormal Heart-Rate
32,396,84,277,Abnormal Heart-Rate
30,335,70,338,Abnormal Swim-Angle
32,327,66,283,Normal
35,310,77,299,Abnormal Heart-Rate
41,338,70,229,Abnormal Temperature
37,389,65,200,Abnormal Temperature
38,366,65,236,Abnormal Temperature
35,473,68,208,Abnormal Humidity
33,495,68,208,Abnormal Humidity
35,344,70,321,Abnormal Swim-Angle
39,381,67,245,Abnormal Temperature
35,471,69,284,Abnormal Humidity
33,370,71,302,Abnormal Swim-Angle
29,340,67,300,Normal
33,421,67,200,Abnormal Humidity
32,361,67,288,Normal
34,372,69,222,Normal
29,321,70,393,Abnormal Swim-Angle
37,352,65,208,Abnormal Temperature
40,357,69,259,Abnormal Temperature
34,398,69,348,Abnormal Swim-Angle
33,340,72,340,Abnormal Swim-Angle
29,392,65,298,Normal
35,397,76,286,Abnormal Heart-Rate
41,325,70,265,Abnormal Temperature
28,348,66,288,Normal
31,312,66,278,Normal
37,321,67,268,Abnormal Temperature
31,350,73,270,Abnormal Heart-Rate
30,323,70,297,Normal
34,449,68,239,Abnormal Humidity
35,350,72,218,Abnormal Temperature
33,383,81,219,Abnormal Heart-Rate
28,357,72,372,Abnormal Swim-Angle
41,331,72,288,Abnormal Temperature
42,366,72,260,Abnormal Temperature
30,396,73,212,Abnormal Heart-Rate
39,375,67,213,Abnormal Temperature
31,326,68,380,Abnormal Swim-Angle
34,395,77,226,Abnormal Heart-Rate
38,343,66,262,Abnormal Temperature
33,381,74,291,Abnormal Heart-Rate
32,302,85,222,Abnormal Heart-Rate
34,306,84,238,Abnormal Heart-Rate
31,326,72,230,Normal
38,390,71,264,Abnormal Temperature
31,364,65,209,Normal
33,332,75,230,Abnormal Heart-Rate
31,302,69,262,Normal
30,345,70,363,Abnormal Swim-Angle
32,331,67,232,Normal
28,350,69,313,Abnormal Swim-Angle
34,393,70,314,Abnormal Swim-Angle
38,312,71,273,Abnormal Temperature
35,414,72,274,Abnormal Humidity
31,445,72,293,Abnormal Humidity
40,387,66,280,Abnormal Temperature
35,377,71,230,Abnormal Temperature
35,304,65,266,Abnormal Temperature
31,477,67,241,Abnormal Humidity
35,358,71,356,Abnormal Swim-Angle
29,399,73,267,Abnormal Heart-Rate
30,370,72,371,Abnormal Swim-Angle
29,407,69,256,Abnormal Humidity
31,438,70,206,Abnormal Humidity
35,407,70,211,Abnormal Humidity
33,341,68,260,Normal
29,310,71,326,Abnormal Swim-Angle
30,385,70,212,Normal
33,381,68,266,Normal
35,320,70,355,Abnormal Swim-Angle
32,434,67,207,Abnormal Humidity
32,336,71,350,Abnormal Swim-Angle
28,336,81,264,Abnormal Heart-Rate
31,348,79,263,Abnormal Heart-Rate
33,390,69,390,Abnormal Swim-Angle
37,398,69,227,Abnormal Temperature
31,471,69,260,Abnormal Humidity
38,320,67,203,Abnormal Temperature
29,365,67,277,Normal
34,332,74,296,Abnormal Heart-Rate
38,340,67,217,Abnormal Temperature
35,440,67,262,Abnormal Humidity
32,381,72,242,Normal
37,369,68,239,Abnormal Temperature
28,499,65,233,Abnormal Humidity
28,354,78,287,Abnormal Heart-Rate
42,376,72,247,Abnormal Temperature
31,378,71,394,Abnormal Swim-Angle
35,492,72,290,Abnormal Humidity
37,384,69,215,Abnormal Temperature
38,328,72,240,Abnormal Temperature
31,342,72,373,Abnormal Swim-Angle
38,371,72,209,Abnormal Temperature
41,338,66,206,Abnormal Temperature
30,383,71,397,Abnormal Swim-Angle
33,438,67,267,Abnormal Humidity
31,478,69,227,Abnormal Humidity
39,342,70,295,Abnormal Temperature
36,377,69,281,Abnormal Temperature
32,433,67,246,Abnormal Humidity
30,371,71,252,Normal
31,395,71,262,Normal
32,381,69,272,Normal
30,329,85,275,Abnormal Heart-Rate
29,345,69,364,Abnormal Swim-Angle
30,465,70,222,Abnormal Humidity
35,348,65,245,Normal
33,425,68,266,Abnormal Humidity
31,349,70,258,Normal
32,380,69,341,Abnormal Swim-Angle
35,379,72,318,Abnormal Swim-Angle
31,386,81,287,Abnormal Heart-Rate
35,495,65,237,Abnormal Humidity
34,360,85,237,Abnormal Heart-Rate
29,336,68,242,Normal
34,322,70,385,Abnormal Swim-Angle
28,328,84,214,Abnormal Heart-Rate
33,351,72,211,Normal
31,389,78,218,Abnormal Heart-Rate
28,355,84,234,Abnormal Heart-Rate
32,376,80,216,Abnormal Heart-Rate
41,317,70,280,Abnormal Temperature
31,355,65,214,Normal
29,339,71,335,Abnormal Swim-Angle
32,394,80,287,Abnormal Heart-Rate
36,319,68,212,Abnormal Temperature
33,302,70,212,Normal
28,484,68,263,Abnormal Humidity
37,366,71,225,Abnormal Temperature
32,323,68,296,Normal
30,312,67,266,Normal
28,333,78,275,Abnormal Heart-Rate
35,462,70,212,Abnormal Humidity
31,342,69,328,Abnormal Swim-Angle
35,366,79,240,Abnormal Heart-Rate
30,424,68,209,Abnormal Humidity
35,303,71,248,Normal
30,407,65,269,Abnormal Humidity
33,391,84,207,Abnormal Heart-Rate
33,363,66,226,Normal
32,356,83,260,Abnormal Heart-Rate
30,364,76,225,Abnormal Heart-Rate
36,334,66,214,Abnormal Temperature
41,396,71,297,Abnormal Temperature
30,341,68,331,Abnormal Swim-Angle
34,304,80,269,Abnormal Heart-Rate
33,398,65,228,Normal
29,457,71,200,Abnormal Humidity
31,346,71,394,Abnormal Swim-Angle
32,301,73,236,Abnormal Heart-Rate
35,488,69,251,Abnormal Humidity
35,411,67,233,Abnormal Humidity
33,302,77,212,Abnormal Heart-Rate
31,412,65,210,Abnormal Humidity
29,353,72,361,Abnormal Swim-Angle
30,346,72,361,Abnormal Swim-Angle
31,370,76,260,Abnormal Heart-Rate
33,332,65,257,Normal
35,394,69,231,Normal
35,369,67,214,Abnormal Temperature
30,384,68,268,Normal
32,300,70,393,Abnormal Swim-Angle
30,456,67,297,Abnormal Humidity
32,302,78,282,Abnormal Heart-Rate
31,372,68,392,Abnormal Swim-Angle
33,477,67,239,Abnormal Humidity
33,410,65,210,Abnormal Humidity
29,317,78,202,Abnormal Heart-Rate
29,354,68,213,Normal
33,369,77,269,Abnormal Heart-Rate
39,343,68,259,Abnormal Temperature
40,318,67,273,Abnormal Temperature
33,411,72,216,Abnormal Humidity
32,321,68,374,Abnormal Swim-Angle
34,357,78,201,Abnormal Heart-Rate
31,387,69,328,Abnormal Swim-Angle
31,304,70,333,Abnormal Swim-Angle
34,303,71,335,Abnormal Swim-Angle
29,380,72,361,Abnormal Swim-Angle
37,328,68,200,Abnormal Temperature
33,464,67,241,Abnormal Humidity
37,394,67,273,Abnormal Temperature
30,351,70,217,Normal
41,357,68,237,Abnormal Temperature
31,453,72,235,Abnormal Humidity
42,301,71,205,Abnormal Temperature
28,340,72,358,Abnormal Swim-Angle
28,440,65,204,Abnormal Humidity
39,385,71,261,Abnormal Temperature
28,490,68,287,Abnormal Humidity
32,378,71,356,Abnormal Swim-Angle
30,352,69,222,Normal
33,465,65,202,Abnormal Humidity
28,361,70,225,Normal
33,421,67,217,Abnormal Humidity
37,395,70,205,Abnormal Temperature
34,450,67,284,Abnormal Humidity
36,365,66,275,Abnormal Temperature
35,492,72,229,Abnormal Humidity
32,374,85,202,Abnormal Heart-Rate
32,382,72,316,Abnormal Swim-Angle
34,337,65,200,Normal
41,385,66,281,Abnormal Temperature
32,477,66,221,Abnormal Humidity
35,344,78,234,Abnormal Heart-Rate
34,350,69,283,Normal
32,314,77,206,Abnormal Heart-Rate
35,345,72,270,Normal
28,391,68,260,Normal
30,303,65,297,Normal
31,388,69,400,Abnormal Swim-Angle
28,384,72,222,Normal
35,328,73,271,Abnormal Heart-Rate
37,359,70,233,Abnormal Temperature
40,333,69,223,Abnormal Temperature
28,469,70,232,Abnormal Humidity
30,335,72,275,Normal
31,434,70,284,Abnormal Humidity
28,450,69,222,Abnormal Humidity
29,326,69,375,Abnormal Swim-Angle
31,391,71,316,Abnormal Swim-Angle
39,305,72,290,Abnormal Temperature
30,460,71,295,Abnormal Humidity
35,334,85,223,Abnormal Heart-Rate
29,302,79,231,Abnormal Heart-Rate
33,446,68,269,Abnormal Humidity
32,345,70,331,Abnormal Swim-Angle
34,348,85,281,Abnormal Heart-Rate
36,358,71,214,Abnormal Temperature
31,383,65,255,Normal
32,334,69,256,Normal
33,350,78,234,Abnormal Heart-Rate
28,323,68,335,Abnormal Swim-Angle
29,446,67,300,Abnormal Humidity
32,401,66,235,Abnormal Humidity
40,301,69,274,Abnormal Temperature
33,455,70,239,Abnormal Humidity
30,341,65,230,Normal
34,380,70,268,Normal
30,318,68,229,Normal
29,306,79,219,Abnormal Heart-Rate
31,437,66,205,Abnormal Humidity
33,302,70,356,Abnormal Swim-Angle
37,359,67,217,Abnormal Temperature
34,301,68,295,Normal
42,312,65,280,Abnormal Temperature
31,398,69,327,Abnormal Swim-Angle
39,308,66,249,Abnormal Temperature
35,314,72,240,Abnormal Temperature
30,359,70,393,Abnormal Swim-Angle
31,326,65,259,Normal
29,333,65,210,Normal
38,367,67,258,Abnormal Temperature
42,365,65,205,Abnormal Temperature
32,348,70,241,Normal
35,300,72,255,Abnormal Temperature
32,321,82,297,Abnormal Heart-Rate
32,364,83,243,Abnormal Heart-Rate
29,428,65,223,Abnormal Humidity
29,472,68,268,Abnormal Humidity
31,318,72,226,Normal
35,358,71,218,Abnormal Temperature
34,433,71,294,Abnormal Humidity
33,400,74,270,Abnormal Heart-Rate
33,379,85,228,Abnormal Heart-Rate
34,374,66,217,Normal
32,309,77,286,Abnormal Heart-Rate
28,393,72,223,Normal
31,358,82,243,Abnormal Heart-Rate
35,335,69,298,Abnormal Temperature
35,319,69,301,Abnormal Swim-Angle
29,385,66,217,Normal
35,386,68,363,Abnormal Swim-Angle
33,366,77,238,Abnormal Heart-Rate
34,370,71,309,Abnormal Swim-Angle
29,347,82,282,Abnormal Heart-Rate
31,334,78,203,Abnormal Heart-Rate
31,353,71,296,Normal
34,395,65,252,Normal
32,308,69,257,Normal
28,386,76,219,Abnormal Heart-Rate
31,419,70,213,Abnormal Humidity
30,448,66,277,Abnormal Humidity
33,375,71,240,Normal
31,302,68,227,Normal
34,499,66,236,Abnormal Humidity
30,322,79,277,Abnormal Heart-Rate
30,401,69,282,Abnormal Humidity
30,389,70,221,Normal
28,329,69,317,Abnormal Swim-Angle
35,310,71,282,Normal
38,369,71,207,Abnormal Temperature
33,410,68,267,Abnormal Humidity
35,369,67,300,Normal
35,380,67,293,Normal
31,330,81,246,Abnormal Heart-Rate
31,498,67,264,Abnormal Humidity
34,352,68,400,Abnormal Swim-Angle
41,383,68,220,Abnormal Temperature
32,352,71,367,Abnormal Swim-Angle
38,321,68,265,Abnormal Temperature
32,356,68,304,Abnormal Swim-Angle
34,447,69,258,Abnormal Humidity
31,372,69,341,Abnormal Swim-Angle
31,330,81,268,Abnormal Heart-Rate
35,376,69,384,Abnormal Swim-Angle
37,332,65,201,Abnormal Temperature
31,327,79,212,Abnormal Heart-Rate
34,312,83,279,Abnormal Heart-Rate
30,391,66,298,Normal
40,322,70,216,Abnormal Temperature
40,323,68,235,Abnormal Temperature
39,352,65,219,Abnormal Temperature
33,333,70,284,Normal
42,360,72,268,Abnormal Temperature
32,408,70,229,Abnormal Humidity
42,383,71,263,Abnormal Temperature
39,324,65,222,Abnormal Temperature
29,371,73,258,Abnormal Heart-Rate
41,317,68,285,Abnormal Temperature
32,365,66,211,Normal
31,498,68,242,Abnormal Humidity
34,414,72,260,Abnormal Humidity
35,352,68,202,Abnormal Temperature
32,395,68,376,Abnormal Swim-Angle
29,442,66,202,Abnormal Humidity
29,451,68,212,Abnormal Humidity
32,336,72,264,Normal
41,344,71,250,Abnormal Temperature
28,391,68,382,Abnormal Swim-Angle
29,397,72,312,Abnormal Swim-Angle
29,387,80,261,Abnormal Heart-Rate
35,360,68,297,Normal
40,337,66,245,Abnormal Temperature
39,391,68,296,Abnormal Temperature
30,489,69,243,Abnormal Humidity
40,330,66,288,Abnormal Temperature
30,313,71,342,Abnormal Swim-Angle
29,336,68,233,Normal
42,371,67,211,Abnormal Temperature
30,320,84,214,Abnormal Heart-Rate
32,351,71,399,Abnormal Swim-Angle
34,349,66,271,Normal
30,415,72,261,Abnormal Humidity
33,341,68,313,Abnormal Swim-Angle
30,466,65,280,Abnormal Humidity
29,394,71,211,Normal
29,482,72,247,Abnormal Humidity
35,370,76,212,Abnormal Heart-Rate
40,349,68,272,Abnormal Temperature
32,489,67,223,Abnormal Humidity
28,393,72,360,Abnormal Swim-Angle
34,326,66,300,Normal
29,342,77,295,Abnormal Heart-Rate
33,392,66,200,Normal
35,307,68,303,Abnormal Swim-Angle
33,393,68,396,Abnormal Swim-Angle
31,310,66,244,Normal
35,389,70,228,Normal
28,377,85,235,Abnormal Heart-Rate
41,356,66,288,Abnormal Temperature
35,327,71,343,Abnormal Swim-Angle
38,367,71,242,Abnormal Temperature
28,375,72,251,Normal
30,482,69,245,Abnormal Humidity
28,468,66,263,Abnormal Humidity
30,315,71,222,Normal
29,392,77,234,Abnormal Heart-Rate
37,341,69,283,Abnormal Temperature
32,436,67,278,Abnormal Humidity
36,326,70,214,Abnormal Temperature
34,423,72,292,Abnormal Humidity
33,498,67,214,Abnormal Humidity
29,377,83,296,Abnormal Heart-Rate
33,380,68,255,Normal
34,314,72,375,Abnormal Swim-Angle
35,459,65,295,Abnormal Humidity
34,338,68,227,Normal
29,313,72,391,Abnormal Swim-Angle
30,329,68,309,Abnormal Swim-Angle
42,319,66,273,Abnormal Temperature
35,339,70,218,Abnormal Temperature
28,313,77,262,Abnormal Heart-Rate
33,427,68,248,Abnormal Humidity
35,331,72,200,Normal
30,308,69,284,Normal
28,447,69,222,Abnormal Humidity
29,372,71,232,Normal
33,475,69,207,Abnormal Humidity
34,317,65,266,Normal
32,345,68,263,Normal
42,384,69,252,Abnormal Temperature
31,370,85,255,Abnormal Heart-Rate
34,390,68,202,Normal
33,405,68,297,Abnormal Humidity
38,327,72,224,Abnormal Temperature
28,339,73,279,Abnormal Heart-Rate
28,371,84,263,Abnormal Heart-Rate
29,499,68,257,Abnormal Humidity
33,398,71,396,Abnormal Swim-Angle
39,360,69,227,Abnormal Temperature
28,350,69,266,Normal
36,365,70,290,Abnormal Temperature
33,300,69,287,Normal
35,316,77,288,Abnormal Heart-Rate
32,391,70,254,Normal
35,334,69,250,Normal
39,389,65,257,Abnormal Temperature
33,420,69,269,Abnormal Humidity
37,379,70,256,Abnormal Temperature
30,368,68,314,Abnormal Swim-Angle
30,359,78,283,Abnormal Heart-Rate
28,304,73,233,Abnormal Heart-Rate
35,336,72,283,Normal
33,375,65,224,Normal
37,356,67,203,Abnormal Temperature
31,314,78,225,Abnormal Heart-Rate
28,382,71,276,Normal
28,367,78,251,Abnormal Heart-Rate
33,477,68,271,Abnormal Humidity
35,400,67,212,Normal
35,377,79,275,Abnormal Heart-Rate
35,375,78,210,Abnormal Heart-Rate
32,380,72,325,Abnormal Swim-Angle
38,329,72,258,Abnormal Temperature
34,350,72,258,Normal
31,403,70,250,Abnormal Humidity
38,305,66,208,Abnormal Temperature
33,358,71,276,Normal
28,370,67,202,Normal
33,390,70,326,Abnormal Swim-Angle
40,365,71,265,Abnormal Temperature
31,365,79,216,Abnormal Heart-Rate
33,492,67,265,Abnormal Humidity
29,363,70,395,Abnormal Swim-Angle
31,396,68,364,Abnormal Swim-Angle
37,391,66,296,Abnormal Temperature
42,321,70,256,Abnormal Temperature
28,388,69,210,Normal
31,451,65,216,Abnormal Humidity
34,395,80,224,Abnormal Heart-Rate
29,352,71,268,Normal
34,372,73,207,Abnormal Heart-Rate
33,325,71,342,Abnormal Swim-Angle
32,451,65,298,Abnormal Humidity
30,374,66,238,Normal
34,429,72,287,Abnormal Humidity
30,393,69,319,Abnormal Swim-Angle
32,426,68,213,Abnormal Humidity
31,365,84,294,Abnormal Heart-Rate
31,333,85,206,Abnormal Heart-Rate
41,388,67,226,Abnormal Temperature
33,371,69,358,Abnormal Swim-Angle
40,360,66,272,Abnormal Temperature
40,347,69,289,Abnormal Temperature
34,375,67,210,Normal
30,395,69,382,Abnormal Swim-Angle
34,403,70,288,Abnormal Humidity
28,301,80,280,Abnormal Heart-Rate
33,357,85,251,Abnormal Heart-Rate
36,368,72,243,Abnormal Temperature
35,500,72,231,Abnormal Humidity
33,386,74,219,Abnormal Heart-Rate
32,347,77,287,Abnormal Heart-Rate
38,324,69,217,Abnormal Temperature
33,388,78,255,Abnormal Heart-Rate
30,389,81,289,Abnormal Heart-Rate
34,337,67,206,Normal
30,318,66,300,Normal
29,333,72,232,Normal
29,389,71,320,Abnormal Swim-Angle
30,381,71,300,Abnormal Swim-Angle
29,473,67,256,Abnormal Humidity
40,339,67,283,Abnormal Temperature
33,374,75,208,Abnormal Heart-Rate
28,375,69,311,Abnormal Swim-Angle
30,319,72,336,Abnormal Swim-Angle
34,309,85,226,Abnormal Heart-Rate
35,408,67,285,Abnormal Humidity
29,350,72,283,Normal
36,315,68,288,Abnormal Temperature
40,361,65,226,Abnormal Temperature
34,456,67,244,Abnormal Humidity
35,379,69,357,Abnormal Swim-Angle
31,389,68,333,Abnormal Swim-Angle
29,401,66,203,Abnormal Humidity
31,305,71,335,Abnormal Swim-Angle
42,346,69,239,Abnormal Temperature
33,381,71,379,Abnormal Swim-Angle
33,339,69,356,Abnormal Swim-Angle
31,328,71,329,Abnormal Swim-Angle
30,362,84,214,Abnormal Heart-Rate
30,354,83,292,Abnormal Heart-Rate
29,342,74,278,Abnormal Heart-Rate
32,370,70,267,Normal
28,325,72,391,Abnormal Swim-Angle
34,377,66,214,Normal
36,359,65,242,Abnormal Temperature
28,353,72,384,Abnormal Swim-Angle
35,453,69,257,Abnormal Humidity
31,351,82,228,Abnormal Heart-Rate
33,364,69,345,Abnormal Swim-Angle
34,333,67,282,Normal
35,323,79,278,Abnormal Heart-Rate
37,393,71,257,Abnormal Temperature
39,325,70,239,Abnormal Temperature
42,317,72,234,Abnormal Temperature
29,303,84,296,Abnormal Heart-Rate
35,414,70,201,Abnormal Humidity
35,309,72,396,Abnormal Swim-Angle
39,309,68,268,Abnormal Temperature
39,342,65,285,Abnormal Temperature
